종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"060310","3S","KOSDAQ","기계·장비","3435","-90","-2.55","158942647155"
"054620","APS홀딩스","KOSDAQ","금융","14100","150","1.08","287558516100"
"265520","AP시스템","KOSDAQ","반도체","24150","400","1.68","369046317150"
"211270","AP위성","KOSDAQ","통신장비","14950","100","0.67","225480444800"
"032790","BNGT","KOSDAQ","정보기기","4075","0","0.00","120352455875"
"013720","CBI","KOSDAQ","운송장비·부품","2115","25","1.20","143100967680"
"035760","CJ ENM","KOSDAQ","방송서비스","126600","-3800","-2.91","2776230896400"
"311690","CJ 바이오사이언스","KOSDAQ","기타서비스","37900","-650","-1.69","222801668800"
"051500","CJ프레시웨이","KOSDAQ","유통","41400","-50","-0.12","491483660400"
"058820","CMG제약","KOSDAQ","제약","3210","-50","-1.53","445844103240"
"023460","CNH","KOSDAQ","금융","2470","10","0.41","91884000000"
"056730","CNT85","KOSDAQ","유통","1550","0","0.00","109591063600"
"065770","CS","KOSDAQ","통신장비","2600","20","0.78","50468938000"
"083660","CSA 코스믹","KOSDAQ","화학","2065","-25","-1.20","81071524170"
"404950","DB금융스팩10호","KOSDAQ","금융","2175","15","0.69","12702000000"
"367340","DB금융스팩8호","KOSDAQ","금융","2200","-15","-0.68","13310000000"
"367360","DB금융스팩9호","KOSDAQ","금융","2205","15","0.68","10672200000"
"068790","DMS","KOSDAQ","기계·장비","6530","-30","-0.46","160462088330"
"241520","DSC인베스트먼트","KOSDAQ","금융","5640","30","0.53","156856312920"
"245620","EDGC","KOSDAQ","기타서비스","3965","100","2.59","333281766415"
"037370","EG","KOSDAQ","건설","12900","-150","-1.15","106908453300"
"050120","ES큐브","KOSDAQ","유통","5810","90","1.57","78807339660"
"084180","EV수성","KOSDAQ","기계·장비","1635","25","1.55","100538728395"
"214270","FSN","KOSDAQ","출판·매체복제","6600","-110","-1.64","184170043200"
"130500","GH신소재","KOSDAQ","섬유·의류","5420","100","1.88","78834181840"
"900290","GRT","KOSDAQ","금융","1235","-5","-0.40","83208125000"
"083450","GST","KOSDAQ","반도체","33600","750","2.28","313076232000"
"297890","HB솔루션","KOSDAQ","기계·장비","19300","1350","7.52","322561922900"
"078150","HB테크놀러지","KOSDAQ","기계·장비","2505","0","0.00","197871017130"
"195940","HK이노엔","KOSDAQ","제약","41150","-600","-1.44","1189420133850"
"028300","HLB","KOSDAQ","운송장비·부품","29350","-1000","-3.29","3129005378400"
"067630","HLB생명과학","KOSDAQ","기타서비스","10050","-200","-1.95","959755714050"
"047920","HLB제약","KOSDAQ","기타서비스","9640","-250","-2.53","256664344480"
"115450","HLB테라퓨틱스","KOSDAQ","유통","8870","-180","-1.99","277943321570"
"036640","HRS","KOSDAQ","화학","8020","-240","-2.91","131165496000"
"335870","IBKS제12호스팩","KOSDAQ","금융","2445","0","0.00","7628400000"
"351340","IBKS제13호스팩","KOSDAQ","금융","2375","30","1.28","12278750000"
"388790","IBKS제16호스팩","KOSDAQ","금융","2260","10","0.44","7706600000"
"405350","IBKS제17호스팩","KOSDAQ","금융","2350","-5","-0.21","6392000000"
"095340","ISC","KOSDAQ","반도체","37300","1550","4.34","649000268300"
"099520","ITX-AI","KOSDAQ","통신장비","1285","0","0.00","37652662655"
"950170","JTC","KOSDAQ","유통","3020","-185","-5.77","105716661340"
"067290","JW신약","KOSDAQ","제약","4485","-110","-2.39","206881554945"
"035900","JYP Ent.","KOSDAQ","오락·문화","57600","-1300","-2.21","2044655539200"
"318000","KBG","KOSDAQ","화학","8280","-20","-0.24","68142951000"
"024840","KBI메탈","KOSDAQ","금속","2060","-50","-2.37","67878746880"
"024120","KB오토시스","KOSDAQ","운송장비·부품","7090","-90","-1.25","81535000000"
"021320","KCC건설","KOSDAQ","건설","9560","10","0.10","204584000000"
"036670","KCI","KOSDAQ","화학","9380","-160","-1.68","105712600000"
"044180","KD","KOSDAQ","건설","1275","0","0.00","31682017275"
"151860","KG ETS","KOSDAQ","기타서비스","16050","0","0.00","577800000000"
"046440","KG모빌리언스","KOSDAQ","소프트웨어","9140","-100","-1.08","354865691520"
"035600","KG이니시스","KOSDAQ","소프트웨어","17950","-450","-2.45","500884590300"
"226360","KH 건설","KOSDAQ","건설","868","-10","-1.14","66141225892"
"111870","KH 일렉트론","KOSDAQ","일반전기전자","622","4","0.65","79774517322"
"060720","KH바텍","KOSDAQ","IT부품","21100","150","0.72","499594026200"
"122450","KMH","KOSDAQ","방송서비스","8420","-40","-0.47","381728816880"
"052900","KMH하이텍","KOSDAQ","반도체","1650","-10","-0.60","85186275900"
"058400","KNN","KOSDAQ","방송서비스","1370","0","0.00","181428716400"
"114450","KPX생명과학","KOSDAQ","제약","6400","-10","-0.16","96000000000"
"060370","KT서브마린","KOSDAQ","건설","5930","-30","-0.50","129867000000"
"108320","LX세미콘","KOSDAQ","반도체","143600","-700","-0.49","2335553480000"
"160550","NEW","KOSDAQ","오락·문화","10550","-250","-2.31","294409418300"
"053290","NE능률","KOSDAQ","출판·매체복제","7830","-180","-2.25","129400983810"
"104200","NHN벅스","KOSDAQ","디지털컨텐츠","14000","150","1.08","207585700000"
"060250","NHN한국사이버결제","KOSDAQ","소프트웨어","22850","-1150","-4.79","917669961350"
"030190","NICE평가정보","KOSDAQ","기타서비스","18100","-650","-3.47","1098938242000"
"024940","PN풍년","KOSDAQ","금속","6880","450","7.00","68800000000"
"218410","RFHIC","KOSDAQ","일반전기전자","30500","-500","-1.61","816986237000"
"327260","RF머트리얼즈","KOSDAQ","기타제조","13150","-450","-3.31","106484715550"
"091340","S&K폴리텍","KOSDAQ","IT부품","5360","40","0.75","62731944560"
"019550","SBI인베스트먼트","KOSDAQ","금융","1515","-60","-3.81","245530861125"
"950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제","6090","-120","-1.93","146479968600"
"046140","SBS콘텐츠허브","KOSDAQ","오락·문화","7740","-230","-2.89","166127915700"
"151910","SBW생명과학","KOSDAQ","IT부품","4480","5","0.11","793560848640"
"036120","SCI평가정보","KOSDAQ","기타서비스","3750","20","0.54","133125000000"
"099220","SDN","KOSDAQ","유통","2040","-50","-2.39","110377808760"
"036540","SFA반도체","KOSDAQ","반도체","6750","-100","-1.46","1110107045250"
"255220","SG","KOSDAQ","비금속","1865","10","0.54","83272080285"
"040610","SG&G","KOSDAQ","운송장비·부품","2875","-35","-1.20","98000688500"
"049470","SGA","KOSDAQ","소프트웨어","1040","-25","-2.35","54976738960"
"184230","SGA솔루션즈","KOSDAQ","소프트웨어","1225","-20","-1.61","57804349400"
"016250","SGC이테크건설","KOSDAQ","건설","56100","-100","-0.18","145828864500"
"337450","SK5호스팩","KOSDAQ","금융","2180","0","0.00","9395800000"
"340350","SK6호스팩","KOSDAQ","금융","2195","-5","-0.23","12533450000"
"048550","SM C&C","KOSDAQ","방송서비스","4235","-140","-3.20","404896153200"
"063440","SM Life Design","KOSDAQ","출판·매체복제","2740","-25","-0.90","125023881960"
"950180","SNK","KOSDAQ","출판·매체복제","37100","0","0.00","781392780000"
"289080","SV인베스트먼트","KOSDAQ","금융","3380","25","0.75","179930920000"
"089230","THE E&M","KOSDAQ","인터넷","649","7","1.09","112569173959"
"161570","THE MIDONG","KOSDAQ","정보기기","1575","-15","-0.94","24542957250"
"192410","THQ","KOSDAQ","통신장비","2530","15","0.60","73192644470"
"032540","TJ미디어","KOSDAQ","일반전기전자","8040","120","1.52","112010136360"
"048770","TPC","KOSDAQ","기계·장비","4615","100","2.21","71432534485"
"246690","TS인베스트먼트","KOSDAQ","금융","2585","-45","-1.71","101140397215"
"317240","TS트릴리온","KOSDAQ","화학","1150","-30","-2.54","106580890250"
"038340","UCI","KOSDAQ","기타서비스","1335","0","0.00","16641828315"
"073570","WI","KOSDAQ","기타제조","1450","-35","-2.36","117312065850"
"057030","YBM넷","KOSDAQ","기타서비스","5870","-70","-1.18","95755531390"
"040300","YTN","KOSDAQ","방송서비스","3705","140","3.93","155610000000"
"051390","YW","KOSDAQ","유통","4305","-65","-1.49","48884859240"
"052220","iMBC","KOSDAQ","디지털컨텐츠","4925","55","1.13","113275000000"
"079940","가비아","KOSDAQ","인터넷","14200","-200","-1.39","192206712800"
"078890","가온미디어","KOSDAQ","통신장비","12600","-100","-0.79","203560068600"
"036620","감성코퍼레이션","KOSDAQ","유통","1970","90","4.79","156863732200"
"217730","강스템바이오텍","KOSDAQ","제약","3520","15","0.43","133541496000"
"114190","강원에너지","KOSDAQ","금속","2500","0","0.00","65307595000"
"094480","갤럭시아머니트리","KOSDAQ","소프트웨어","9690","-360","-3.58","380137130220"
"039240","경남스틸","KOSDAQ","금속","5140","40","0.78","138675164560"
"053950","경남제약","KOSDAQ","제약","3010","0","0.00","92857190650"
"011040","경동제약","KOSDAQ","제약","10450","-50","-0.48","321533604700"
"024910","경창산업","KOSDAQ","운송장비·부품","2875","-40","-1.37","102979639375"
"198440","고려시멘트","KOSDAQ","비금속","4900","45","0.93","156701804000"
"049720","고려신용정보","KOSDAQ","기타서비스","9010","-40","-0.44","128843000000"
"014570","고려제약","KOSDAQ","제약","9180","-150","-1.61","100980000000"
"348150","고바이오랩","KOSDAQ","기타서비스","16900","-150","-0.88","284182271100"
"098460","고영","KOSDAQ","기계·장비","19100","-650","-3.29","1311305820500"
"035290","골드앤에스","KOSDAQ","출판·매체복제","1305","0","0.00","47272202550"
"038530","골드퍼시픽","KOSDAQ","유통","887","-12","-1.33","81618574297"
"900280","골든센츄리","KOSDAQ","금융","407","7","1.75","71865451537"
"215000","골프존","KOSDAQ","소프트웨어","173200","-300","-0.17","1086901878000"
"121440","골프존뉴딘홀딩스","KOSDAQ","유통","9010","-120","-1.31","385959730180"
"366030","공구우먼","KOSDAQ","유통","37650","-350","-0.92","138254565000"
"014200","광림","KOSDAQ","운송장비·부품","2660","-155","-5.51","207390687840"
"029480","광무","KOSDAQ","통신장비","921","0","0.00","104952753015"
"026910","광진실업","KOSDAQ","금속","5400","-50","-0.92","34589187000"
"355150","교보10호스팩","KOSDAQ","금융","2220","0","0.00","11810400000"
"397880","교보11호스팩","KOSDAQ","금융","2175","-10","-0.46","9657000000"
"331520","교보9호스팩","KOSDAQ","금융","2300","0","0.00","8924000000"
"053270","구영테크","KOSDAQ","운송장비·부품","3805","60","1.60","100429832070"
"066620","국보디자인","KOSDAQ","건설","21100","-300","-1.40","158250000000"
"043650","국순당","KOSDAQ","음식료·담배","11150","0","0.00","199120089600"
"006050","국영지앤엠","KOSDAQ","비금속","1845","-30","-1.60","64381723335"
"060480","국일신동","KOSDAQ","금속","3730","-70","-1.84","41365700000"
"078130","국일제지","KOSDAQ","종이·목재","3225","-125","-3.73","411566350425"
"307750","국전약품","KOSDAQ","제약","8930","20","0.22","438188572170"
"035080","그래디언트","KOSDAQ","유통","4835","-135","-2.72","375379357705"
"204020","그리티","KOSDAQ","섬유·의류","3285","100","3.14","66184307550"
"186230","그린플러스","KOSDAQ","금속","16900","300","1.81","182861177200"
"900070","글로벌에스엠","KOSDAQ","금융","826","-20","-2.36","44392517568"
"204620","글로벌텍스프리","KOSDAQ","금융","3340","-55","-1.62","172743604280"
"019660","글로본","KOSDAQ","유통","2995","60","2.04","101953367045"
"053260","금강철강","KOSDAQ","금속","12300","-450","-3.53","230256000000"
"036190","금화피에스시","KOSDAQ","건설","33200","0","0.00","199200000000"
"049080","기가레인","KOSDAQ","반도체","2230","-25","-1.11","176712425200"
"035460","기산텔레콤","KOSDAQ","통신장비","3745","85","2.32","54592138300"
"308100","까스텔바작","KOSDAQ","유통","10350","-150","-1.43","68275845000"
"187790","나노","KOSDAQ","화학","1505","-25","-1.63","40736880975"
"286750","나노브릭","KOSDAQ","화학","2875","-45","-1.54","58835578375"
"121600","나노신소재","KOSDAQ","화학","73100","1200","1.67","793013142300"
"247660","나노씨엠에스","KOSDAQ","일반전기전자","31200","-300","-0.95","133814304000"
"039860","나노엔텍","KOSDAQ","의료·정밀기기","6690","-120","-1.76","179343024630"
"091970","나노캠텍","KOSDAQ","화학","1610","0","0.00","45209484250"
"051490","나라엠앤디","KOSDAQ","기계·장비","9240","170","1.87","131208000000"
"137080","나래나노텍","KOSDAQ","기계·장비","12250","-50","-0.41","135477919500"
"190510","나무가","KOSDAQ","IT부품","12250","-150","-1.21","171355205000"
"242040","나무기술","KOSDAQ","출판·매체복제","2610","-40","-1.51","89370837000"
"089600","나스미디어","KOSDAQ","기타서비스","28550","200","0.71","300915915100"
"293580","나우IB","KOSDAQ","금융","10350","-50","-0.48","99121950000"
"138610","나이벡","KOSDAQ","제약","23700","-150","-0.63","234700602300"
"130580","나이스디앤비","KOSDAQ","기타서비스","9850","0","0.00","151690000000"
"036800","나이스정보통신","KOSDAQ","통신서비스","29950","50","0.17","299500000000"
"267320","나인테크","KOSDAQ","IT부품","3130","-45","-1.42","123311214020"
"111710","남화산업","KOSDAQ","오락·문화","9270","-30","-0.32","190850760000"
"091590","남화토건","KOSDAQ","건설","9320","0","0.00","109416800000"
"168330","내츄럴엔도텍","KOSDAQ","기타서비스","6070","-180","-2.88","189235254650"
"094860","네오리진","KOSDAQ","소프트웨어","997","-3","-0.30","99509187161"
"253590","네오셈","KOSDAQ","반도체","4160","-270","-6.09","156803732800"
"212560","네오오토","KOSDAQ","운송장비·부품","8470","-250","-2.87","66700936610"
"095660","네오위즈","KOSDAQ","디지털컨텐츠","23000","0","0.00","506775537000"
"042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠","41000","-250","-0.61","363131506000"
"950220","네오이뮨텍","KOSDAQ","기타서비스","7110","-40","-0.56","702052136100"
"311390","네오크레마","KOSDAQ","음식료·담배","20000","950","4.99","160011900000"
"085910","네오티스","KOSDAQ","운송장비·부품","5550","-90","-1.60","76749384900"
"092730","네오팜","KOSDAQ","화학","26450","-250","-0.94","217084698450"
"290660","네오펙트","KOSDAQ","의료·정밀기기","2965","60","2.07","57048429405"
"306620","네온테크","KOSDAQ","기계·장비","4165","-30","-0.72","169719389245"
"153460","네이블","KOSDAQ","소프트웨어","8820","-130","-1.45","57594723480"
"007390","네이처셀","KOSDAQ","제약","16300","100","0.62","1020985642800"
"033640","네패스","KOSDAQ","반도체","29850","350","1.19","688317179700"
"330860","네패스아크","KOSDAQ","반도체","44050","-450","-1.01","536707182250"
"089140","넥스턴바이오","KOSDAQ","비금속","3990","0","0.00","132551247360"
"065170","넥스트BT","KOSDAQ","유통","1395","35","2.57","124113929805"
"137940","넥스트아이","KOSDAQ","의료·정밀기기","1145","-25","-2.14","89677535840"
"348210","넥스틴","KOSDAQ","반도체","74100","-700","-0.94","717464358000"
"225570","넥슨게임즈","KOSDAQ","디지털컨텐츠","23400","900","4.00","1538069574600"
"217270","넵튠","KOSDAQ","출판·매체복제","17750","-400","-2.20","565513615500"
"104620","노랑풍선","KOSDAQ","기타서비스","13550","-100","-0.73","209410236500"
"194700","노바렉스","KOSDAQ","음식료·담배","39450","150","0.38","355197543000"
"285490","노바텍","KOSDAQ","기타제조","39800","-100","-0.25","420918073800"
"106520","노블엠앤비","KOSDAQ","의료·정밀기기","4635","-130","-2.73","103650428520"
"376930","노을","KOSDAQ","의료·정밀기기","7750","-130","-1.65","88764857500"
"278650","노터스","KOSDAQ","기타서비스","36850","300","0.82","287011863050"
"142280","녹십자엠에스","KOSDAQ","제약","7040","-130","-1.81","148665672320"
"234690","녹십자웰빙","KOSDAQ","제약","9420","10","0.11","167226439920"
"065560","녹원씨엔아이","KOSDAQ","출판·매체복제","5770","0","0.00","131328806250"
"054050","농우바이오","KOSDAQ","농업, 임업 및 어업","13150","150","1.15","210801877150"
"069140","누리플랜","KOSDAQ","금속","6890","-120","-1.71","48937899270"
"040160","누리플렉스","KOSDAQ","소프트웨어","7460","-110","-1.45","89934291100"
"332290","누보","KOSDAQ","화학","3990","70","1.79","126428428770"
"126870","뉴로스","KOSDAQ","기계·장비","2230","0","0.00","79475850850"
"060260","뉴보텍","KOSDAQ","화학","1205","-15","-1.23","42553110925"
"012340","뉴인텍","KOSDAQ","IT부품","3405","-75","-2.16","102301529310"
"214870","뉴지랩파마","KOSDAQ","유통","9230","30","0.33","289139303050"
"270870","뉴트리","KOSDAQ","음식료·담배","20100","-250","-1.23","184924502400"
"144960","뉴파워프라즈마","KOSDAQ","기계·장비","5470","-20","-0.36","238998653280"
"085670","뉴프렉스","KOSDAQ","IT부품","6060","-100","-1.62","146711103180"
"119860","다나와","KOSDAQ","인터넷","21950","-200","-0.90","286992342900"
"064260","다날","KOSDAQ","디지털컨텐츠","10150","-100","-0.98","699832756000"
"093640","다믈멀티미디어","KOSDAQ","반도체","4070","-10","-0.25","74270536230"
"340360","다보링크","KOSDAQ","통신장비","1675","-35","-2.05","71631643000"
"039560","다산네트웍스","KOSDAQ","통신장비","6970","10","0.14","253574440860"
"298870","다올인베스트먼트","KOSDAQ","금융","4490","-15","-0.33","449000000000"
"032190","다우데이타","KOSDAQ","유통","13900","-250","-1.77","532370000000"
"068240","다원시스","KOSDAQ","IT부품","29050","-350","-1.19","918866576950"
"020400","대동금속","KOSDAQ","금속","12850","250","1.98","40980783100"
"008830","대동기어","KOSDAQ","기계·장비","9920","-230","-2.27","89156198400"
"048470","대동스틸","KOSDAQ","금속","7220","-360","-4.75","72200000000"
"004780","대륙제관","KOSDAQ","금속","5500","20","0.36","87467594500"
"017650","대림제지","KOSDAQ","종이·목재","10800","50","0.47","97200000000"
"007720","대명소노시즌","KOSDAQ","유통","1295","-5","-0.38","130536582750"
"317850","대모","KOSDAQ","기계·장비","5710","-170","-2.89","47532438200"
"290670","대보마그네틱","KOSDAQ","기계·장비","49250","-1150","-2.28","385356625000"
"078140","대봉엘에스","KOSDAQ","제약","10100","0","0.00","111974447900"
"036480","대성미생물","KOSDAQ","제약","15500","550","3.68","58900000000"
"025440","대성엘텍","KOSDAQ","일반전기전자","730","-16","-2.14","73709080390"
"027830","대성창투","KOSDAQ","금융","2930","-85","-2.82","117200000000"
"104040","대성파인텍","KOSDAQ","운송장비·부품","2265","-45","-1.95","70897401465"
"387310","대신밸런스제10호스팩","KOSDAQ","금융","2325","15","0.65","12694500000"
"397500","대신밸런스제11호스팩","KOSDAQ","금융","2580","115","4.67","19633800000"
"336570","대신밸런스제8호스팩","KOSDAQ","금융","4925","35","0.72","27629250000"
"020180","대신정보통신","KOSDAQ","컴퓨터서비스","1445","-155","-9.69","55529782175"
"045390","대아티아이","KOSDAQ","일반전기전자","4340","-35","-0.80","308797605480"
"108380","대양전기공업","KOSDAQ","운송장비·부품","15350","-150","-0.97","146858561550"
"006580","대양제지","KOSDAQ","종이·목재","3260","0","0.00","87531000000"
"007680","대원","KOSDAQ","건설","10250","0","0.00","137826358500"
"048910","대원미디어","KOSDAQ","유통","18000","-150","-0.83","226421028000"
"005710","대원산업","KOSDAQ","운송장비·부품","6220","-20","-0.32","124633872000"
"290380","대유","KOSDAQ","화학","6130","240","4.07","150463167140"
"290120","대유에이피","KOSDAQ","운송장비·부품","6830","-10","-0.15","78154706480"
"120240","대정화금","KOSDAQ","화학","20650","-250","-1.20","148481574150"
"003310","대주산업","KOSDAQ","음식료·담배","3505","210","6.37","124050186750"
"078600","대주전자재료","KOSDAQ","IT부품","86500","-2300","-2.59","1339071294500"
"096350","대창솔루션","KOSDAQ","금속","526","-2","-0.38","86138290734"
"140520","대창스틸","KOSDAQ","금속","4035","-155","-3.70","85175795505"
"131220","대한과학","KOSDAQ","유통","9350","-200","-2.09","69699481500"
"010170","대한광통신","KOSDAQ","일반전기전자","2470","-25","-1.00","182141813750"
"060900","대한그린파워","KOSDAQ","화학","1110","-20","-1.77","191793353550"
"054670","대한뉴팜","KOSDAQ","제약","12400","100","0.81","178001008000"
"023910","대한약품","KOSDAQ","제약","29000","-400","-1.36","174000000000"
"021040","대호특수강","KOSDAQ","금속","870","0","0.00","65596729800"
"021045","대호특수강우","KOSDAQ","금속","1510","15","1.00","6406123660"
"067080","대화제약","KOSDAQ","제약","8590","-40","-0.46","159917023500"
"298540","더네이쳐홀딩스","KOSDAQ","섬유·의류","34000","-650","-1.88","494518304000"
"299170","더블유에스아이","KOSDAQ","유통","2725","-10","-0.37","81826199175"
"213420","덕산네오룩스","KOSDAQ","반도체","42850","-1000","-2.28","1064016020150"
"317330","덕산테코피아","KOSDAQ","반도체","24700","-350","-1.40","453922471600"
"077360","덕산하이메탈","KOSDAQ","일반전기전자","10050","0","0.00","228320935050"
"090410","덕신하우징","KOSDAQ","금속","2545","95","3.88","117284021775"
"263600","덕우전자","KOSDAQ","일반전기전자","8770","-60","-0.68","139708818700"
"194480","데브시스터즈","KOSDAQ","디지털컨텐츠","64800","-1300","-1.97","765687168000"
"263800","데이타솔루션","KOSDAQ","정보기기","7460","-110","-1.45","120222226800"
"206560","덱스터","KOSDAQ","오락·문화","18850","-650","-3.33","478956558600"
"261200","덴티스","KOSDAQ","의료·정밀기기","9180","-160","-1.71","135477430200"
"067990","도이치모터스","KOSDAQ","유통","11750","-100","-0.84","353761914750"
"006620","동구바이오제약","KOSDAQ","제약","7850","-50","-0.63","223450187200"
"100130","동국S&C","KOSDAQ","금속","6100","-20","-0.33","348572300000"
"005160","동국산업","KOSDAQ","금속","3615","0","0.00","196093802430"
"075970","동국알앤에스","KOSDAQ","비금속","4875","-50","-1.02","89700000000"
"086450","동국제약","KOSDAQ","제약","21300","-400","-1.84","946998000000"
"099410","동방선기","KOSDAQ","운송장비·부품","4815","-115","-2.33","65199924630"
"033500","동성화인텍","KOSDAQ","화학","12300","-250","-1.99","360723625200"
"025950","동신건설","KOSDAQ","건설","30150","-850","-2.74","253260000000"
"088130","동아엘텍","KOSDAQ","기계·장비","9420","-170","-1.77","100444875960"
"041930","동아화성","KOSDAQ","화학","11800","-200","-1.67","186440000000"
"060380","동양에스텍","KOSDAQ","금속","3680","-60","-1.60","72496000000"
"079960","동양이엔피","KOSDAQ","IT부품","17900","0","0.00","140694000000"
"228340","동양파일","KOSDAQ","비금속","4975","-125","-2.45","99500000000"
"088910","동우팜투테이블","KOSDAQ","음식료·담배","3600","30","0.84","92994350400"
"094170","동운아나텍","KOSDAQ","반도체","6590","-80","-1.20","115835764540"
"013120","동원개발","KOSDAQ","건설","5230","50","0.97","474926363000"
"109860","동일금속","KOSDAQ","금속","18100","-200","-1.09","164710000000"
"032960","동일기연","KOSDAQ","IT부품","12700","-200","-1.55","44491719500"
"023790","동일철강","KOSDAQ","금속","3330","-55","-1.62","53228205180"
"005290","동진쎄미켐","KOSDAQ","반도체","40350","250","0.62","2074574832900"
"025900","동화기업","KOSDAQ","종이·목재","81200","-1300","-1.58","1640335572400"
"073190","듀오백","KOSDAQ","기타제조","2975","-15","-0.50","35604919000"
"030350","드래곤플라이","KOSDAQ","디지털컨텐츠","2610","70","2.76","107887878720"
"203650","드림시큐리티","KOSDAQ","출판·매체복제","4300","-50","-1.15","217604742200"
"223250","드림씨아이에스","KOSDAQ","기타서비스","12050","50","0.42","68191600700"
"060570","드림어스컴퍼니","KOSDAQ","디지털컨텐츠","4815","120","2.56","273780163305"
"217620","디딤","KOSDAQ","숙박·음식","1415","-65","-4.39","58937200780"
"016670","디모아","KOSDAQ","유통","973","0","0.00","97551057352"
"187870","디바이스이엔지","KOSDAQ","반도체","24600","50","0.20","173100581400"
"066670","디스플레이텍","KOSDAQ","IT부품","8430","-260","-2.99","157572868740"
"110990","디아이티","KOSDAQ","IT부품","9050","-60","-0.66","171045000000"
"078590","디아크","KOSDAQ","운송장비·부품","2380","0","0.00","197556560040"
"263690","디알젬","KOSDAQ","의료·정밀기기","9840","-150","-1.50","111444002400"
"214680","디알텍","KOSDAQ","의료·정밀기기","1615","-30","-1.82","92018554295"
"263720","디앤씨미디어","KOSDAQ","디지털컨텐츠","35400","-600","-1.67","434538929400"
"376300","디어유","KOSDAQ","소프트웨어","49350","-1850","-3.61","1084573142100"
"109740","디에스케이","KOSDAQ","기계·장비","7200","-100","-1.37","194579352000"
"131030","디에이치피코리아","KOSDAQ","제약","7210","30","0.42","116464298020"
"196490","디에이테크놀로지","KOSDAQ","기계·장비","4860","10","0.21","119975520060"
"066900","디에이피","KOSDAQ","IT부품","4560","-20","-0.44","103714933680"
"180400","디엑스앤브이엑스","KOSDAQ","기타서비스","7740","0","0.00","222082929900"
"127120","디엔에이링크","KOSDAQ","기타서비스","3290","85","2.65","53935246680"
"092070","디엔에프","KOSDAQ","화학","22200","550","2.54","256895247600"
"039840","디오","KOSDAQ","의료·정밀기기","37700","250","0.67","594691449300"
"219550","디와이디","KOSDAQ","유통","3490","-5","-0.14","64761291560"
"310870","디와이씨","KOSDAQ","운송장비·부품","2125","60","2.91","42727950875"
"104460","디와이피엔에프","KOSDAQ","기계·장비","37050","-450","-1.20","396939806250"
"079810","디이엔티","KOSDAQ","기계·장비","9310","70","0.76","136822217840"
"113810","디젠스","KOSDAQ","운송장비·부품","1210","25","2.11","39479941710"
"043360","디지아이","KOSDAQ","정보기기","4590","185","4.20","41310000000"
"197140","디지캡","KOSDAQ","출판·매체복제","4600","-100","-2.13","41871605800"
"068930","디지털대성","KOSDAQ","기타서비스","8580","-220","-2.50","255407200620"
"033130","디지틀조선","KOSDAQ","디지털컨텐츠","2990","-45","-1.48","110974648330"
"105740","디케이락","KOSDAQ","기계·장비","12550","-400","-3.09","106046395600"
"263020","디케이앤디","KOSDAQ","화학","3630","-5","-0.14","56360846520"
"290550","디케이티","KOSDAQ","IT부품","14000","-100","-0.71","230477324000"
"187220","디티앤씨","KOSDAQ","기타서비스","7920","330","4.35","92648326320"
"131180","딜리","KOSDAQ","정보기기","2240","65","2.99","65744000000"
"315640","딥노이드","KOSDAQ","소프트웨어","12500","50","0.40","115971825000"
"317120","라닉스","KOSDAQ","일반전기전자","8150","-70","-0.85","78716775000"
"042510","라온시큐어","KOSDAQ","소프트웨어","3670","-40","-1.08","141906957820"
"232680","라온테크","KOSDAQ","반도체","20150","1000","5.22","99454455750"
"300120","라온피플","KOSDAQ","IT부품","13250","-200","-1.49","139842567000"
"171120","라이온켐텍","KOSDAQ","화학","8400","-100","-1.18","158706038400"
"069540","라이트론","KOSDAQ","통신장비","4380","-35","-0.79","114151367280"
"347700","라이프시맨틱스","KOSDAQ","소프트웨어","8110","-160","-1.93","82071334700"
"214260","라파스","KOSDAQ","화학","37000","100","0.27","318844392000"
"200350","래몽래인","KOSDAQ","오락·문화","21600","-50","-0.23","134968010400"
"171010","램테크놀러지","KOSDAQ","반도체","7950","330","4.33","106711530300"
"084650","랩지노믹스","KOSDAQ","기타서비스","9160","-140","-1.51","103787755560"
"217500","러셀","KOSDAQ","기계·장비","4635","-65","-1.38","147448620000"
"141080","레고켐바이오","KOSDAQ","기타서비스","43000","0","0.00","1045040094000"
"060300","레드로버","KOSDAQ","오락·문화","1830","0","0.00","53493273510"
"038390","레드캡투어","KOSDAQ","기타서비스","23500","-150","-0.63","201852780000"
"294140","레몬","KOSDAQ","화학","4860","-150","-2.99","179820000000"
"228670","레이","KOSDAQ","의료·정밀기기","23900","-500","-2.05","318026162600"
"228850","레이언스","KOSDAQ","의료·정밀기기","12700","200","1.60","210705877800"
"281740","레이크머티리얼즈","KOSDAQ","화학","4595","-65","-1.39","302031868060"
"277810","레인보우로보틱스","KOSDAQ","기계·장비","23800","-300","-1.24","384018093200"
"215100","로보로보","KOSDAQ","디지털컨텐츠","10000","50","0.50","203484540000"
"090360","로보스타","KOSDAQ","기계·장비","24700","50","0.20","240825000000"
"108490","로보티즈","KOSDAQ","소프트웨어","23200","-350","-1.49","275899573600"
"900260","로스웰","KOSDAQ","금융","372","36","10.71","67018196796"
"067730","로지시스","KOSDAQ","컴퓨터서비스","6760","-90","-1.31","65395712720"
